Name;SRR341593;SRR341613;SRR341592;SRR341603;SRR341635;SRR341621;SRR341647;SRR341616;SRR341584;SRR341623;SRR341591;SRR341625;SRR341634;SRR341633;SRR341639;SRR341631;SRR341649;SRR341596;SRR341588;SRR341652;SRR341626;SRR341605;SRR341642;SRR341604;SRR341630;SRR341609;SRR341653;SRR341611;SRR341615;SRR341618;SRR341594;SRR341637;SRR341648;SRR341607;SRR341598;SRR341624;SRR341585;SRR341619;SRR341641;SRR341595;SRR341597;SRR341586;SRR341600;SRR341602;SRR341629;SRR341651;SRR341636;SRR341645;SRR341646;SRR341608;SRR341640;SRR341627;SRR341612;SRR341632;SRR341654;SRR341610;SRR341628;SRR341599;SRR341614;SRR341587;SRR341617;SRR341601;SRR341589;SRR341650;SRR341622;SRR341620;SRR341638;SRR341606;SRR341643;SRR341590;SRR341644
Nocardioides sp. JS614, complete genome;3.55951689104e-34;;;1.30665954813e-35;;;1.67956266649e-37;1.87701335014e-34;;4.35783100168e-36;1.23040123205e-28;7.49811423009e-38;2.01165999127e-35;2.04764332067e-26;8.63674283477e-36;1.72293044851e-40;7.63149411407e-41;4.48605023479e-38;;4.38946401242e-38;;4.49512655341e-37;;;;5.27767724466e-30;2.30219244605e-33;1.3097854879e-33;8.49732638198e-38;;5.84496338781e-37;;;;2.35348749385e-37;;2.90411382882e-38;4.2415638796e-36;6.15892065462e-38;2.09891696128e-36;1.53276295009e-39;2.72090502668e-36;;;;6.932423067e-27;6.22584433839e-37;1.01575485854e-35;;1.75395460664e-37;2.06699110357e-38;1.10132776778e-37;1.07010791451e-34;;6.71403673331e-25;;;7.66812084398e-36;1.57253582626e-30;;;;3.42145706952e-37;6.51903242346e-37;;4.16052012003e-35;;3.26149304244e-37;3.8693876919e-41;1.99764968419e-38;
Vibrio nigripulchritudo str. SFn1 chromosome, complete genome;1.78342760015e-34;;1.42846787417e-39;;;;2.15799350266e-39;;;1.19378919118e-38;1.96327142603e-38;8.01552872599e-25;1.73310399601e-19;1.51301510873e-25;4.55708410898e-38;;1.25127755862e-35;2.96126227106e-36;;6.2082200968e-15;;;;;;;;;6.19709888475e-15;;;;;7.67316139093e-09;6.98956551483e-39;8.17806569214e-38;1.26197111773e-38;3.03148753848e-37;4.1542917537e-36;4.61993760931e-39;1.14216211918e-38;4.05383682464e-38;;;;3.31765859771e-36;;1.07651587961e-36;;8.06195255161e-21;2.79004678169e-38;1.90357285249e-38;2.0751626896e-32;;;;;;4.14543239641e-31;8.60972328606e-12;3.49464939924e-12;;5.36981613615e-19;2.39201979143e-38;2.12929430444e-40;1.37970929566e-36;;1.9495163828e-29;5.56879030014e-40;;
Actinoplanes sp. SE50/110, complete genome;9.54169434496e-35;;;;;;3.74660498311e-37;1.290747349e-39;;7.00781241069e-39;1.5366258685e-31;1.79493728968e-33;2.71882588044e-38;7.11530929285e-30;;;;2.47407891629e-31;;3.6036739765e-33;;4.81567957323e-33;;;;9.42925416782e-35;;3.17218650612e-39;3.72196747205e-32;3.12719201191e-32;4.91503491098e-40;;;;3.51918508466e-40;8.11441583502e-36;3.09092397946e-31;1.60000219697e-37;2.82751923987e-40;1.65620931541e-29;6.63925678389e-38;1.35924540419e-36;;;6.66990412402e-32;5.71381884094e-40;5.05618313828e-32;2.64719077524e-39;;1.90140594256e-36;1.0583135649e-30;1.7818256618e-38;3.77815038759e-34;;;;;9.92447655897e-39;;1.77459621289e-20;;;2.46985928719e-37;1.11490855071e-29;2.02486311183e-39;3.16884854364e-36;;;6.34371725337e-14;6.96966170989e-26;
Synechocystis sp. PCC 6803 substr. GT-I DNA, complete genome;9.15631302846e-35;1.69536825033e-27;;;;;;;;;;;;;;;;;;;;;;;;;;;3.36960574972e-37;;;;;;;;;;;;;;;;;1.11289994609e-39;;;;;;;;;;;;;;;;;;;;;;;;;
Aster yellows witches'-broom phytoplasma AYWB, complete genome;9.15184917798e-35;;;1.48510521722e-20;;;;4.3793489722e-24;;1.22756791339e-23;3.16722038068e-40;1.38658869877e-32;;3.52670216632e-30;;;;5.14782104628e-18;;;;;;;1.00356906608e-29;4.07580257678e-28;;2.34394672209e-38;1.62555715979e-26;7.288866049e-15;;;;;;;3.11039852591e-39;3.61361678828e-18;2.79286403392e-29;;;;;;;4.04788949092e-21;;6.63568723311e-39;;;;;2.32115930883e-39;;;1.73651827933e-27;;1.25586968601e-39;;;;;2.43199627115e-34;;3.7268731915e-30;;;;1.33915304136e-40;;1.03114665885e-20
Rhodanobacter denitrificans strain 2APBS1, complete genome;5.35732276904e-35;;3.75853384098e-34;1.29209631495e-38;;;6.91802242713e-31;2.62196013915e-38;;4.01885278204e-37;1.81842852245e-39;2.87167349058e-38;9.17733868791e-29;6.0896522037e-34;3.04672675959e-40;2.90020678282e-38;6.86340011818e-34;4.19561095927e-38;;6.99661961084e-22;;3.34643528429e-34;;;6.97360141972e-31;1.4748695083e-35;;4.60831503911e-38;1.39730462173e-33;;1.70981937302e-36;;;;1.06818309227e-38;1.15491904502e-34;6.72620111685e-37;4.76511678976e-21;6.29032841693e-36;7.07769026746e-36;1.96622588944e-37;1.73152706064e-36;;;4.28040592303e-24;4.2878113248e-19;;1.50205226303e-38;;3.35199542834e-29;7.06363081845e-38;1.35118996659e-37;2.11652214614e-38;4.11938968617e-14;;;;1.27425729954e-28;4.7827240135e-38;5.95310709208e-24;2.26112025958e-37;;2.51381492568e-36;2.92449499533e-41;6.74442598617e-40;3.35305901798e-30;;1.44328297218e-28;2.70185823427e-31;1.7515649875e-37;
Pseudomonas sp. UW4, complete genome;2.8194700837e-35;;;;;;;1.51408373509e-38;;3.85349869138e-40;1.2777478969e-37;1.38022824621e-28;6.31732627708e-30;7.85547451364e-17;;;4.20688740625e-39;5.09761489322e-40;;;;2.78237853327e-40;;;;2.9726488355e-37;;1.67235855456e-39;4.28492211947e-27;;2.52346306394e-40;;;;3.51918508466e-40;;3.307681008e-37;3.22407357411e-35;4.17601036258e-39;4.61993760931e-39;1.64163800097e-40;3.14571719546e-38;;2.81686261927e-17;1.1432072986e-36;;;2.26960736504e-35;;6.30390867156e-29;5.74996738489e-40;;7.73115089075e-40;;;;;;5.5744469177e-24;;;;3.92911399958e-40;3.54217137156e-39;;3.41387959189e-39;;;5.56879030014e-40;9.63808941574e-38;
Nostoc sp. PCC 7120 DNA, complete genome;2.42523077105e-35;4.05362864293e-21;;8.18652305276e-19;;;2.18231627349e-36;3.91842005343e-19;;;7.45517014842e-23;4.093831657e-36;1.46935562974e-37;;;;4.16665460617e-39;;;;;1.61546118528e-36;;;;;;6.57046258241e-37;7.8097679558e-40;;;;;;;;4.20946665483e-40;4.61725928545e-38;;;4.93967169147e-37;;;;;;;4.21363730561e-37;;1.22183535765e-39;1.12067343916e-39;;2.63930150714e-35;;;;;6.09304333271e-31;9.62982411094e-33;;4.98044880576e-33;;;5.28271082864e-29;;2.37208136103e-40;;1.43347105831e-39;1.16001762476e-39;2.05444607036e-25;
[Cellvibrio] gilvus ATCC 13127, complete genome;2.41545223678e-35;;6.48936003231e-38;;;;2.1985718689e-38;1.37473579549e-40;;2.21244848461e-39;3.15674610103e-37;;;8.78473708466e-22;1.0335826493e-40;;3.0962994217e-40;5.15229076505e-31;;;;;;;;5.47222463499e-28;2.44528432292e-31;2.87357558676e-38;1.95202876573e-06;9.79954724949e-27;2.88479435999e-36;;;;4.06318928941e-33;1.7676170536e-31;2.73369756549e-38;6.43719366116e-36;3.27693485655e-39;3.21009209529e-40;4.13213785407e-10;3.71096069891e-38;;;;;;2.10354449661e-33;;5.74160669256e-37;2.95213168928e-40;;1.92993247609e-37;;4.49259913315e-20;;;2.18739518503e-34;8.4213903281e-39;;7.58521344283e-41;;8.27425830784e-38;4.47586611749e-38;;2.6024037526e-38;;6.19089148715e-37;1.14423443838e-17;2.08998682176e-37;
Pseudomonas sp. TKP, complete genome;1.24040979081e-35;;;1.29209631495e-38;;;1.52865292453e-37;1.01579999141e-39;;5.54592298392e-39;1.09622284948e-39;1.65967765263e-22;5.25303822659e-36;4.27925020921e-17;1.10947526961e-38;;1.47133468074e-28;1.35031562216e-29;;2.06232599014e-40;;1.74032742675e-39;;;;1.06046254781e-38;;6.17857558859e-39;1.64037836038e-37;;2.68351813488e-38;;;;;;3.19386370043e-39;;4.16618034344e-40;3.08894887602e-31;3.86417398908e-23;3.05583954955e-39;;1.36664437213e-08;2.9596345809e-36;;;1.95602411428e-38;;1.34350363653e-26;6.56650524475e-14;5.33633525396e-40;6.53837722444e-27;;;;;4.33236347456e-21;;;4.68339618777e-35;5.3948179424e-10;2.22175224734e-38;8.7951368496e-31;1.09321614736e-40;6.28343548283e-30;;4.5664556234e-23;5.11129020371e-40;2.07125893272e-39;
Nitratiruptor sp. SB155-2 genomic DNA, complete genome;6.93408162151e-36;;;;;;;3.85360781483e-39;;2.42454678852e-34;8.5234478668e-38;3.63782405666e-29;;2.0901843061e-37;3.92106931315e-40;;3.70248441408e-32;1.02452814506e-28;;;;4.11183021415e-39;;;;1.20513964785e-23;;;7.84812133913e-29;2.14794181571e-33;;;;;;;1.32680417293e-36;;;8.80664940052e-30;;5.84560252039e-37;;;1.12278706895e-35;;;4.90314652204e-38;;;;;3.3566429736e-38;;;;;3.32669906253e-29;;;;;;2.16092575816e-40;1.10553792417e-37;1.836323524e-39;;;9.83290756864e-37;2.17230757194e-39;
Synechococcus sp. PCC 6312, complete genome;6.3642565512e-36;;9.31633961253e-37;;;;;;;;;;;3.50947303375e-41;;;;;;;;;;;;1.19925213318e-34;;;1.72866096074e-24;;;;;;;;5.52722252596e-39;;;;1.74576177058e-38;;;;;;;;;;2.18134666635e-39;;;;;;;;;;;;;5.69613845531e-41;;6.64932949318e-39;;;;;
Burkholderia sp. 383, complete sequence;4.94817942012e-36;;2.10701301096e-10;;;;;5.9584067004e-14;2.492860088e-11;;2.81442582116e-33;1.31052385133e-08;1.49738333228e-23;6.57039113778e-10;2.62428883415e-10;;2.28065856809e-37;1.05442434176e-18;;;;;;;;;1.6115976086e-14;;5.45313672867e-30;5.68964057854e-23;7.07367700436e-39;;;;2.64907731782e-14;;;;;1.75265089839e-38;4.03088932852e-08;;4.66105388303e-13;;;1.50614629418e-40;;;1.87263150533e-26;3.23653466414e-29;2.18134666635e-39;1.01221418641e-39;7.73115089075e-40;;;2.81378347705e-11;;3.3104365508e-40;1.89109562337e-24;;;;1.72169774325e-35;7.05642604389e-37;;1.03630231464e-35;;1.05770459795e-19;2.1324801962e-39;1.01290365799e-37;
Bradyrhizobium sp. ORS278,complete sequence;3.40348187455e-36;;;;;;;;;3.30959758723e-35;;;1.08629732626e-11;3.7325253875e-37;;2.47962704527e-39;8.66430453152e-41;9.91348134598e-37;;;;2.05591510708e-39;;;;1.13414714553e-38;;8.36179430205e-40;3.60945676981e-38;;4.91503491098e-40;;;;7.28919124928e-38;;1.17998190274e-38;1.4066163294e-39;5.06674159746e-31;4.97504335647e-39;1.69692675018e-39;1.41714011232e-39;;;5.26912234209e-39;;;6.11278820618e-35;;2.39149397984e-28;;;5.78169042271e-31;;;;;1.56079734919e-37;4.38643947258e-40;;;;7.89697306494e-29;;;8.6863176766e-39;;2.27872482719e-36;3.97321976239e-41;6.96957745185e-26;
Sphingobium sp. SYK-6 DNA, complete genome;3.3860753739e-36;;;;;;4.89611232097e-35;5.34522464557e-39;;1.46324011194e-39;1.41294488755e-39;7.22882706146e-37;3.1234940075e-34;1.84665038499e-38;1.10947526821e-38;1.89877035235e-38;9.88693231331e-38;4.3001243727e-35;;7.393258939e-31;;5.41933338434e-40;;;;1.2334638148e-34;;1.36107392297e-34;1.34233790109e-29;;7.07367700436e-39;;;;8.23645581131e-39;;1.82359410226e-37;2.96827999566e-37;4.10318513438e-39;7.52019028618e-34;2.6853065802e-35;6.15708740793e-35;;;4.21213670388e-37;;;5.33363832536e-38;;3.64237262774e-38;1.26651459925e-35;5.81152848925e-39;1.3326397908e-38;;;;;2.95438456281e-37;6.72187896247e-37;;;;1.90638803202e-31;3.40970827087e-37;2.02486311183e-39;1.81979671548e-36;;3.19601861752e-37;3.17652613467e-37;5.00140080961e-35;
Onion yellows phytoplasma OY-M DNA, complete genome;2.25428057222e-36;;5.11152058736e-24;3.23859815579e-38;;;7.52110396118e-33;7.98187184986e-37;;;;1.93368156423e-33;1.19833656784e-31;;;;1.0378808166e-30;6.45528146641e-32;;3.58695927131e-22;;;;;7.89649769591e-27;4.54961876125e-34;;;2.07782435444e-33;2.07005203925e-35;4.12721992023e-24;;;;;;5.89536137134e-19;3.67927467161e-18;;2.00154113223e-12;;5.49161380495e-33;;;;3.14897510748e-38;;4.11280497082e-33;;2.55766387443e-28;1.71404121916e-36;;;;;;;6.15146794322e-20;;;;;3.95045112704e-29;1.25545064399e-36;2.0248631119e-39;3.66614410187e-15;;4.33832326266e-27;1.98761667032e-41;;
Geobacter sp. M18, complete genome;1.84668739997e-36;3.51159120394e-25;1.19837968465e-17;5.27144644683e-33;4.9785521818e-08;2.85207230365e-09;1.10196158396e-16;4.07225480674e-29;;1.56238258121e-26;1.82178033788e-33;1.98618464007e-27;9.10801852619e-37;2.16241019335e-08;7.67974671678e-29;;6.38267097446e-36;1.82858736029e-30;;2.93815812463e-39;3.50772436388e-07;4.19488684019e-38;;;;5.23398424952e-35;;2.67686655058e-12;1.46672155257e-06;7.84366724411e-35;1.09326478985e-13;;1.06920807173e-14;;1.4427977356e-23;3.94761333915e-38;3.56521549224e-13;1.90948324157e-29;1.42030159988e-29;1.11161633742e-32;1.69692675018e-39;5.78681140312e-29;;1.74018612643e-11;1.86999601158e-19;5.77007670517e-18;7.48140612502e-31;5.16786559956e-38;3.5539818186e-28;9.07254253862e-28;1.28185153218e-26;3.05074190949e-14;4.56539363131e-17;2.12065068778e-27;;;;2.73232791094e-35;1.68176610691e-30;;3.10427034623e-09;;6.86735889206e-11;5.03330719505e-38;7.22349531804e-41;1.63963256977e-36;1.10978953347e-08;9.4971694877e-40;3.26622272156e-14;7.41174721229e-24;1.46543808877e-10
Synechococcus sp. JA-3-3Ab, complete genome;1.81153424499e-36;8.70430995703e-28;;;;;1.61274536271e-35;5.35523941267e-40;;;3.16722038068e-40;1.46354675839e-35;1.30209799383e-38;4.56814832801e-40;1.17034181216e-36;;2.94582051316e-40;1.84368379032e-34;;;;;;;;3.39543035463e-33;;8.36179277281e-40;3.41381808098e-37;;1.8646010143e-39;;;;;;1.6047717026e-28;2.29836186982e-38;1.69006975143e-36;6.5566955976e-29;;2.76286316217e-34;;;8.59230376564e-35;;1.21178509793e-36;2.1267410444e-33;;2.75646886532e-35;;1.08947757605e-37;;;;3.56318046906e-25;;3.53400447656e-37;6.75157083184e-39;;;;5.31917428544e-38;1.80687307532e-35;1.40694477263e-40;3.41387959189e-39;;1.94951638997e-29;4.1553114229e-17;1.83092785566e-37;
Frankia symbiont of Datisca glomerata, complete genome;1.79060286673e-36;;;;;;3.15608059174e-24;2.8474524327e-38;;1.0855020409e-27;7.01053802259e-25;8.48575121604e-34;8.98317544644e-37;7.3143622865e-39;;;;9.92879805571e-40;;;;2.32498600059e-35;;;;7.05990543905e-38;;;1.73268160544e-36;;2.52346306394e-40;;;;;;6.47411112614e-26;2.02439041907e-38;9.88617884666e-38;;;1.52244837083e-38;;;;;;7.53372984427e-39;3.87873008191e-24;1.38555564874e-35;1.41515388998e-39;1.12931104215e-37;1.8328134055e-25;;;;;5.73590793146e-37;4.96052835109e-36;;1.22806995932e-35;;6.04346765877e-26;1.1094562772e-40;;;;6.20820829479e-35;1.98660988119e-41;1.45716436906e-23;
Methylophaga frappieri strain JAM7, complete genome;1.6851338817e-36;;5.81626920992e-09;6.77464498316e-14;;;3.32156549268e-38;;;;7.57303321459e-38;7.05089861809e-40;3.79597568836e-17;8.82787152426e-11;;;2.10463051144e-08;2.06662076729e-26;3.5893542256e-07;6.63416381119e-13;;3.17749684625e-14;;2.52368379412e-14;;;;;1.73714751372e-13;3.75709341428e-17;8.07311828152e-13;;;;1.71819491706e-39;;1.18577482305e-27;5.33623522678e-39;2.08866470633e-39;3.58975738957e-39;;2.95627511845e-40;;;5.09744540688e-40;1.27093996256e-13;;9.55006370274e-38;;9.69549530652e-15;1.27898057961e-13;;6.94639780475e-40;;;2.48713699365e-15;;8.32720011749e-10;1.50314960594e-36;;2.87757807124e-40;;6.41197017189e-10;7.9818332353e-10;;;;7.3958168765e-29;1.45788080159e-37;6.52186780459e-39;
Pleurocapsa sp. PCC 7327, complete genome;1.67703722981e-36;;6.08722158455e-40;;;;;;;;6.99355958896e-36;;;3.31635644213e-32;3.0006583772e-39;;;;;;;1.1280022873e-26;;;;;;2.08291800974e-31;9.42909143801e-38;;1.8646010143e-39;;;;;;3.11039852591e-39;;3.04600001571e-38;;;;;;;;4.32234290635e-38;;;;;;1.71507765597e-38;;;;;2.1843026747e-21;1.39051514143e-34;;5.60475676515e-40;;2.9032443762e-39;1.1094562772e-40;;;;4.23545626554e-38;1.08465224351e-39;;
Mycobacterium sinense strain JDM601, complete genome;1.67317321468e-36;;;;;;5.05066306455e-38;3.00688613743e-33;;1.10918459678e-38;2.65699894512e-39;9.25815284116e-39;;2.04764336993e-26;7.63720017856e-40;;2.02151579621e-30;5.09761489322e-40;;9.15080337117e-39;;1.83587776989e-21;;;;2.34952010007e-34;;;4.28493008811e-27;;;;;;;;;;6.23129855192e-40;1.21786748071e-39;;1.10471315582e-38;;;5.09744540688e-40;;;3.2195508515e-30;;6.30390880575e-29;;7.51602659818e-28;7.40311310939e-38;;;;;3.3266956649e-29;;;4.89567349765e-24;;1.69525717015e-37;;5.33748121354e-40;9.04306961567e-29;;7.55717737082e-40;1.08997829073e-28;1.72194588337e-36;
Actinoplanes sp. N902-109, complete genome;9.36226895669e-37;;3.33955611547e-38;;;;6.93637127985e-31;1.03950712012e-28;;1.30953041989e-32;1.27367705394e-38;2.24508619306e-34;6.95674632904e-39;5.38571391912e-38;3.71065749657e-31;;;1.02064390431e-37;;3.56959113051e-33;;;;;;1.1937993342e-37;;1.20342219991e-38;6.96610736306e-37;;;;;;1.19386112711e-40;1.10087888644e-36;;;;1.88291485121e-37;;5.78630574384e-29;;1.20258001289e-23;1.01948908138e-39;2.93357240799e-40;8.65214702806e-38;5.99720704867e-38;;1.40538155789e-37;7.78173464636e-41;1.87991840877e-38;6.14803333269e-39;4.39722994388e-21;;;;1.85550722686e-37;1.03290152823e-33;;;;4.90976009561e-34;8.19783467151e-40;;2.18987967828e-38;;8.60727019535e-39;1.35042837574e-39;1.40746296626e-36;
Paenibacillus sp. Y412MC10, complete genome;8.85175239322e-37;1.36334769328e-13;3.15604580435e-18;5.31076696523e-17;;;1.14446930473e-14;5.5352025418e-24;;7.12991940462e-20;7.04505673707e-14;2.48834400953e-14;2.99059250832e-21;3.39367693321e-21;3.3230636234e-19;3.18671752198e-20;7.44151299351e-21;2.47707673551e-15;;7.02042486204e-11;;1.86092964387e-32;3.10455389575e-19;1.52271540881e-19;8.64434593215e-21;1.63962351557e-37;2.63646871406e-10;7.44406362141e-39;9.82262390741e-18;1.51967219656e-16;1.09577701793e-38;;2.43225625145e-24;;1.42553820368e-14;7.1683693371e-18;2.18248450686e-18;7.30371460631e-18;7.86697461876e-20;4.64954406862e-19;5.45635547329e-13;1.20538684569e-15;1.25476269716e-12;2.08157964322e-16;2.64287533901e-18;2.18907149396e-17;4.36508479592e-16;3.89469031097e-16;9.66248831798e-16;2.87602042847e-22;2.49142728139e-13;3.46153778974e-14;9.89274480963e-39;;7.83045513967e-20;1.62509940955e-18;;2.75672300197e-11;4.16541536973e-20;4.42076257334e-12;1.40295463501e-20;;5.67934097337e-17;3.14095055237e-17;9.82393108468e-31;1.16930431888e-16;;1.77713283757e-08;7.68513443841e-08;2.24061973045e-09;2.29824306615e-16
Synechococcus WH7803 complete genome sequence;8.62159886169e-37;;1.82348351367e-25;1.16176262448e-34;;;8.90684644363e-36;;;3.85349869138e-40;1.1218510274e-38;2.52409786944e-35;1.00699692321e-34;5.58193380079e-40;;6.65331223428e-34;;1.04600580849e-38;;;;1.42852077061e-40;;;1.4443281843e-28;1.28625225724e-36;;;4.26398882575e-38;;2.59030700113e-37;;;;;3.87371176871e-38;8.1989214983e-40;;2.03408167443e-39;6.25240564891e-40;5.56128678278e-22;4.30568398772e-28;;;1.9338014985e-39;1.50614629418e-40;;;;8.64207663757e-38;;;4.52089561759e-39;;;;;4.00068990135e-23;4.70852148459e-38;;;;9.21106107921e-34;2.85927961541e-38;;2.53491871725e-27;;;1.0801169354e-38;3.09309291551e-38;
Caulobacter sp. K31, complete genome;5.20797540388e-37;;3.24660733399e-39;;;;3.24696018014e-37;2.37947707742e-33;;8.39344080187e-39;1.63410819622e-29;3.86865381239e-27;2.62661484981e-38;6.88610471036e-30;1.74437722464e-35;6.53626608821e-40;1.77487319124e-31;4.28072908731e-24;;2.3248056758e-38;;1.33377986458e-39;;;;1.43592070492e-35;;5.18324172242e-38;2.00154187869e-37;6.01967295374e-32;;;;;1.11485979399e-37;;1.81837945632e-37;;1.19426370554e-35;3.64959674195e-36;1.7146262777e-37;1.15928403904e-38;;;5.79741292336e-38;1.18400409763e-37;9.5207052491e-34;2.14589564473e-37;;9.36174757161e-36;7.78173464636e-41;7.8650485413e-40;2.30135725472e-36;;;;;3.30917749979e-37;3.47995243927e-37;;;;1.8013726324e-22;2.51136205393e-40;;2.41085738225e-37;;2.3332601999e-34;1.27205293967e-37;1.19452175589e-40;
Carnobacterium sp. 17-4, complete genome;4.46656309234e-37;;2.18221589007e-30;5.0185928698e-13;;;2.26548498826e-36;6.59002684651e-40;;1.08807590822e-16;1.52026338843e-34;1.78373647434e-13;;1.68372678243e-35;1.18038382222e-14;;2.04141312611e-08;1.48173108932e-16;;1.14310770032e-05;;2.2239664602e-15;4.15224612666e-20;1.69821859794e-09;;6.24793317407e-13;7.78908526415e-15;4.34279426986e-09;6.99664112694e-16;6.05051601176e-21;1.3083413603e-18;1.19048593571e-15;;;9.39296499923e-38;4.9692176724e-38;2.45606275003e-25;4.48093421863e-23;1.92215179155e-30;4.43379531014e-10;1.36119838386e-05;4.74341244886e-37;;;4.57475019071e-11;8.87943740435e-40;1.88881943045e-11;1.0801252391e-33;;3.91153636552e-12;4.80789430115e-35;3.46249293314e-10;1.34765998998e-35;;2.362205226e-12;;;8.76905609167e-30;5.14293509104e-14;1.09570247441e-14;5.60475676515e-40;;1.55110970873e-39;7.35703839412e-11;2.16386485052e-26;1.4024826727e-36;;1.81132992685e-39;6.77393426641e-12;5.50831021088e-38;
Halanaerobium hydrogeniformans, complete genome;4.42062214293e-37;;5.78049831065e-20;8.53760869164e-39;;;7.35693869542e-29;9.53740310463e-39;;4.36998684072e-36;;7.08555808236e-29;4.94638112271e-38;7.36518275771e-39;5.35471817093e-30;5.12497425926e-40;6.77683485528e-39;1.25460008081e-39;;3.58695206852e-22;;1.643536636e-16;;;2.509766432e-25;5.49962810371e-17;;3.60633547645e-24;1.52862234597e-28;9.52412400793e-18;;;;;1.83758102977e-39;6.34524897401e-37;1.69318922921e-13;2.16544218404e-31;2.629067309e-22;3.24168114235e-18;7.1158509474e-38;1.83489527207e-23;;;;1.6095394089e-27;;3.71189839881e-17;;;2.95213168928e-40;1.01221418641e-39;8.80550229043e-39;;6.71404052531e-25;;;1.11598146089e-32;;;;;6.54226594622e-18;3.98008506624e-31;7.22349531804e-41;1.02265922988e-24;;9.81430847786e-19;1.88346315982e-36;1.44220096227e-38;
Modestobacter marinus str. BC501 chromosome, complete genome;3.47531537664e-37;;;;;;1.65680355188e-37;1.29908383858e-31;;3.85349869138e-40;4.05119739551e-32;3.62005205509e-40;1.47831779462e-38;2.53388856849e-39;3.92106931315e-40;;2.2924921538e-37;1.11007761575e-37;;3.19003576962e-37;;8.20171192258e-40;;;;4.28192744817e-38;;1.73198612565e-37;1.62555717576e-26;;4.14835953327e-35;;;;6.09128476725e-33;5.49779955752e-38;1.22207656929e-38;2.34579912301e-34;3.10178226654e-38;3.66035318865e-25;;4.62021014034e-38;;;;;;1.38771616556e-33;;2.05704186583e-37;9.25404497137e-38;6.73852295368e-38;2.93302007974e-39;;;;;1.42707464812e-24;2.49217563609e-38;;3.06009350763e-38;;1.56388156284e-23;2.92449499533e-41;;1.08059209223e-37;;2.64463671964e-38;2.24720588251e-37;5.1498613201e-25;
Sulfurovum sp. NBC37-1 genomic DNA, complete genome;2.576783168e-37;;;;;;5.4094212131e-39;2.67761970633e-40;;2.32518384551e-38;;5.7901462989e-37;2.58259162253e-38;4.3510442064e-37;;;8.6302770565e-37;4.75953604724e-39;;1.05883346837e-40;;;;;;2.21715763561e-36;;1.73195513282e-37;3.3637334523e-39;;3.63174686854e-39;;;;5.41949017291e-37;;9.75214224324e-39;2.73971450747e-39;8.76947278496e-35;;2.7671598674e-35;;;;2.7831108911e-38;8.75056991901e-37;4.03568086296e-37;4.90314652204e-38;;6.73372613622e-38;1.7460876924e-36;;;;;;;9.88083097355e-37;;;2.95479568625e-40;;3.39567559085e-38;1.50148579513e-41;7.22349531804e-41;3.23830314853e-38;;5.43811313185e-39;7.12182696003e-32;2.60178451502e-39;
Calothrix sp. PCC 6303, complete genome;2.26962308695e-37;;;;;;;;;;8.87823336694e-39;1.85859669687e-40;5.07228117474e-38;2.63085392881e-29;;;;;;;;;;;;2.64152973755e-30;;;;2.42902749693e-29;;;;;3.82182683352e-13;;2.52783196893e-36;5.362432516e-28;;;;;;1.73074021218e-22;;;;;;;2.19205559915e-28;1.57762374915e-36;;;;;;7.29205280068e-36;;;4.16171761358e-28;;;;;;;;;8.86971984648e-29;
Thermococcus sp. CL1, complete genome;2.26962308495e-37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mycobacterium abscessus chromosome, complete sequence;1.38587672997e-37;1.49925634518e-31;3.12528376885e-40;;;;5.66736850954e-39;4.35840173257e-35;;1.59791204273e-37;3.36810688857e-38;7.78454104292e-38;1.77954287384e-17;1.01885704693e-39;;1.72293044851e-40;7.63149411407e-41;4.31143749515e-38;;3.17559875312e-37;;;;4.28937375727e-07;;3.96242998736e-38;;2.34394638453e-38;8.84464535946e-36;;2.00151261426e-37;;;;;;1.24083881531e-39;2.81323265879e-39;1.69986029034e-34;1.08220821249e-32;1.55130354018e-31;3.35146886346e-36;;;;5.1022889784e-22;2.52425169955e-34;9.56943950864e-38;;4.68091704818e-17;;1.52254315778e-38;2.64366843775e-39;;1.33759592327e-18;;;3.07816119534e-37;;;2.56122259289e-33;;2.88103923906e-37;;4.58347434501e-39;1.03004172212e-38;;1.49310717244e-39;2.38385929297e-36;2.32661068673e-40;
Novosphingobium sp. PP1Y main chromosome, complete replicon;1.23359971141e-37;;;;;;8.45217592153e-36;1.15327357096e-39;;1.67069057649e-27;1.13542115179e-30;2.05609929161e-37;2.87936989208e-38;8.80334683508e-29;4.95487090981e-40;2.60751243567e-40;1.68561245134e-28;2.0885365043e-30;;;;;;;;2.21812856288e-14;;1.28678909799e-27;2.55625937097e-38;1.79498076882e-28;;;;;1.2695838631e-38;3.66059593801e-29;2.95388189402e-34;3.53541356221e-39;1.70003212909e-34;2.00241684679e-34;1.47171918876e-26;2.34921970763e-30;;5.15926385339e-19;7.80412916966e-37;;4.63051026705e-25;1.27421312421e-26;;5.63280266679e-37;;2.66816762698e-40;1.61278400185e-40;;;;;1.51035529688e-33;1.58022023177e-19;;;;1.1309495802e-38;4.80955304385e-36;;3.87962937289e-24;;;1.88726938646e-32;2.40496864061e-39;
